# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
2MASXJ03352407-3621496_F410_450px                 ,450.00000000,450.00000000,6.58971181,0.77781746,0.00030487,0.04696323,224.50115437,225.50092010,224.88659298,225.89821554,225.26272318,225.60310093,228.64937137,226.42861195,10.82028826,9.19438705,106.64877484,0.03939271,16.22337350,1.37124845,11.44251750,225.04538452,225.56728864,0.02502486,21.40831469,2.15593253,0.76606121,110.56681859,110.13536072,4.31934224,6.72709552,9.19673679,11.86874121,14.89131388,18.49986423,22.02319340,26.75830510,32.85750243,28.73002824,0.59963101,0.34370153,1.03145670,0.00042619,0.10705043,0.00136028,0.98482520,0.62525646,1.92669509,0.00210624,0.74996710,0.57354012,0.46268019,1.59306098,0.60518564,0.81266292,0.75476721,5.29352161,0.00000000,
2MASXJ03352407-3621496_F430_450px                 ,450.00000000,450.00000000,5.55190847,0.77781746,0.00012756,0.04895902,225.50013819,225.50075943,225.29619203,225.99696265,226.34916338,226.17756237,225.00414603,223.36084925,11.10879315,10.12126238,109.02010356,0.04370573,16.42884464,1.71457464,13.31650185,225.46011699,225.43010593,0.03468890,19.26853864,2.03681033,0.83422004,103.20501631,156.79721069,4.43028455,6.96855666,9.60975910,12.58995091,16.57674090,20.48734173,25.73977200,34.11296697,42.40995423,27.71577015,0.68977666,0.40796865,0.97475483,0.00031212,0.13903687,0.00148061,0.97142837,0.58547017,1.93565187,0.00242556,0.72647029,0.58979428,0.36046398,1.58943734,0.56141805,0.80121302,0.65836977,5.85097094,0.00000000,
2MASXJ03352407-3621496_F515_450px                 ,450.00000000,450.00000000,5.92501163,0.77781746,0.00029947,0.05263954,225.50001319,225.50085907,225.67205527,226.06215538,225.76716678,226.19767186,225.32500394,226.21144295,11.81657648,10.15517220,102.66691399,0.11015142,15.17930618,1.56568541,7.44692126,225.25699204,225.53344597,0.09787892,16.03779769,1.86461165,0.83380097,104.77591757,307.66162109,4.16780451,6.62716110,9.10665630,11.83090119,14.80115533,18.79684700,23.55809219,29.92307817,39.29098759,28.81073130,0.65467874,0.42399733,0.80035535,0.00017104,0.11519369,0.00098516,0.97984465,0.45143877,2.03768071,0.00339351,0.59727101,0.63646011,0.15058930,1.56805405,0.43579957,0.74083314,-0.54003292,2.82950090,0.00000000,
2MASXJ03352407-3621496_F660_450px                 ,450.00000000,450.00000000,4.06750581,0.77781746,0.00120349,0.02099152,225.50028903,225.50025300,225.70996687,225.59622836,225.97813398,226.05717042,226.77986106,228.42624644,11.60999759,10.06316671,95.66511374,0.16250423,12.90235625,1.31234399,11.06123460,225.47068745,225.60606358,0.13694037,14.36252977,1.58923874,0.81105694,102.59891268,337.45394897,3.83189890,6.20303305,8.46363229,11.04174676,14.11907922,17.86958871,22.58131176,29.39108613,40.04126221,33.43626482,0.67561154,0.45270138,0.52292901,0.00006219,0.09234638,0.00140638,0.98016960,0.32988237,0.68966844,0.00371071,0.50128238,0.72212300,-0.18802016,1.57481361,0.22097436,0.59297634,0.33046223,1.48414443,0.00000000,
2MASXJ03352407-3621496_F861_450px                 ,450.00000000,450.00000000,3.74964895,0.77781746,0.00512919,0.08406303,224.50179594,225.50028799,225.38119679,225.80149650,225.81341324,226.14242696,226.61891032,223.80336801,10.69476324,9.03763532,97.07016073,0.36854884,12.92377345,1.36616797,4.20476439,225.23155836,225.63097935,0.32277184,13.84938330,1.61268712,0.82211049,102.36712774,703.92700195,3.64908686,5.75574211,7.87134902,10.25650246,12.85212533,15.99651304,19.82043981,25.06022801,32.89670849,28.62253348,0.63888369,0.40817749,0.64225756,0.00011938,0.07894660,0.00140639,0.97655155,0.36739770,3.24763340,0.00357155,0.57096732,0.67897310,0.04794255,1.57309405,0.27817549,0.65897949,0.31601667,2.13582608,0.00000000,
2MASXJ03352407-3621496_G_450px                    ,450.00000000,450.00000000,4.46679559,0.77781746,0.00632521,0.15547483,225.50016883,225.50059878,225.52506113,225.94994888,225.84432927,226.14158364,225.66076179,226.06243126,12.41858356,10.99038970,91.55008825,0.73022974,13.49761732,1.33982079,8.33612843,225.37123980,225.66987308,0.62603214,14.92591446,1.64588509,0.82478423,97.97887471,1684.76757812,3.97742131,6.23060228,8.51478062,11.16493502,14.27943657,18.00520381,22.68964788,28.97092733,40.44782926,30.29975617,0.66743237,0.45218415,0.58976806,0.00009226,0.14226913,0.00088959,0.98001455,0.35540213,1.48528931,0.00338019,0.55843728,0.67779306,-0.12747879,1.57549853,0.28763153,0.64655479,-0.32973568,1.88692640,0.00000000,
2MASXJ03352407-3621496_I_450px                    ,450.00000000,450.00000000,3.66714894,0.77781746,-0.00299795,0.17787632,225.50028345,225.50041844,225.63199998,225.71278033,225.85354257,226.10244421,224.69124604,226.70126696,12.10803465,10.35256644,98.28051634,1.63938990,12.77647049,1.35886953,9.24554540,225.36729619,225.59973389,1.38176077,14.00981185,1.65136094,0.82686867,102.40299595,3314.54589844,3.66639078,5.98544256,8.21106089,10.75248812,13.68473173,17.39769224,22.05153592,28.42508487,38.99511514,31.29018708,0.67660550,0.45477392,0.44238243,0.00005365,0.08295598,0.00316591,0.97894010,0.29647934,0.79863249,0.00454071,0.41754815,0.72147443,-0.26867629,1.57610373,0.20315781,0.56698245,0.67293885,1.91124226,0.00000000,
2MASXJ03352407-3621496_R_450px                    ,450.00000000,450.00000000,3.85230130,0.77781746,-0.00121914,0.15285487,225.50021175,225.50049029,225.58135622,225.77318380,225.91944733,226.09166223,225.70368238,225.75805945,12.86022930,10.84427784,95.22251626,1.39560691,13.33044884,1.37233422,6.31331492,225.40185963,225.59175129,1.22525813,14.24912022,1.60681118,0.82630140,101.93553612,2998.19213867,3.85246829,6.07869418,8.44042770,10.97156529,13.95595860,17.72156588,22.41276511,28.64430749,38.86955129,31.94684606,0.67322803,0.44484985,0.44244466,0.00005097,0.07242455,0.00117692,0.98078170,0.27803657,0.89057436,0.00395512,0.40441719,0.72200625,-0.29929513,1.57133078,0.22511094,0.56795707,0.61820180,0.88385619,0.00000000,
2MASXJ03352407-3621496_Z_450px                    ,450.00000000,450.00000000,4.06313734,0.77781746,-0.00851478,0.21330398,225.50174765,225.50117673,225.97688326,225.85530264,226.04809312,226.14103121,228.27873924,225.75120039,9.49697994,8.24806789,100.35640498,1.14191477,12.60579775,1.32970881,8.55225040,225.50880721,225.62448468,0.94705884,14.30224213,1.65769680,0.79492652,101.04849106,2250.10498047,3.64399926,5.87462594,8.22569461,10.60345312,13.44406967,16.97008096,21.46935122,27.47684503,37.41801310,28.94467083,0.66998665,0.44454997,0.58140456,0.00009477,0.07335586,0.00096397,0.97589318,0.35864049,2.04730853,0.00372583,0.48143312,0.68463454,-0.06184620,1.57484870,0.24732475,0.63075279,0.64559898,1.74701201,0.00000000,
2MASXJ03381926-3507447_F378_450px                 ,450.00000000,450.00000000,7.03733024,0.77781746,0.00063452,0.00872639,226.50086946,224.50026266,227.36461493,224.86976334,226.75594986,225.04805570,226.31496088,225.12834212,11.83356740,10.54832268,12.48276364,0.00539635,21.15729861,1.35663175,17.29808711,227.16576729,224.15924271,0.00329008,28.17877933,2.04957621,0.84921296,26.09496506,28.85443687,5.53814666,8.74571153,12.43910665,16.19650499,20.37836450,25.82816455,32.67196449,38.80275272,48.52889402,36.98604035,0.64706739,0.37683107,1.02393998,0.00030232,0.17017280,0.00263617,0.98299738,0.70441939,2.54004215,0.00591573,0.79504968,0.55990456,0.20135586,1.56210200,0.68075817,0.81696152,0.07479370,6.68454584,0.00000000,
2MASXJ03381926-3507447_F395_450px                 ,450.00000000,450.00000000,6.12808132,0.77781746,0.00254149,0.01442921,228.50001770,224.50092415,227.95558916,224.91582389,228.18303465,224.47935693,229.78581587,224.44421197,3.85073265,3.58829139,178.91353938,0.00137495,51.25484274,2.87924784,25.79281183,227.12785457,224.73442405,0.00024318,145.67174417,4.90017141,0.99985496,10.23192387,39.87304306,6.21289104,11.07325975,15.73556074,20.66151935,27.21918426,37.08719296,44.62800567,50.81909127,58.91357138,33.21390435,0.66175141,0.33534025,1.03765027,0.00036173,0.26338132,0.00259006,0.99551465,0.80218573,2.06089264,0.00444270,0.81609290,0.53984475,0.24064038,1.56796125,0.67557796,0.84587101,0.24504918,6.59295020,32.00000000,
2MASXJ03381926-3507447_F410_450px                 ,450.00000000,450.00000000,7.50230073,0.77781746,0.00835213,0.03336612,226.50126037,224.50053758,227.55875329,224.63053313,227.44671523,225.68316509,226.88727414,227.29329040,15.81294745,12.86791689,24.98213734,0.01486645,25.76293771,2.13448948,15.19459588,226.99169091,224.77725933,0.01915981,22.50488692,1.71181209,0.79865736,21.09312369,96.74516296,5.08152134,8.23854143,11.23649859,14.45201819,17.96743959,21.73986113,27.86878585,33.59368909,39.20203772,24.98967915,0.61040737,0.33882245,0.95975587,0.00034473,0.17314735,0.00155230,0.98876565,0.53090451,4.26357219,0.00140783,0.82110644,0.55713549,0.24592689,1.52063068,0.56794942,0.81961687,0.35644669,6.91349461,0.00000000,
2MASXJ03381926-3507447_F430_450px                 ,450.00000000,450.00000000,5.66028936,0.77781746,-0.00616594,0.03521651,226.50057102,224.50058266,227.08316016,225.29346925,227.29749106,225.36526135,226.52620098,228.32732277,13.33744630,12.14611878,33.83732772,0.02492635,21.37574404,1.59017860,11.32562821,226.45768325,224.94038123,0.02188545,23.84819552,1.83438945,0.82008732,14.54241538,142.15670776,5.23801208,8.68430807,12.16885981,15.55063544,19.76820995,24.91907458,29.90026863,38.53503715,51.45186621,32.91477485,0.64712056,0.41543379,0.92988214,0.00024765,0.19700339,0.00159528,0.97875444,0.59033963,2.98926603,0.00397994,0.80654966,0.56659533,0.14117745,1.58560282,0.58118678,0.80887070,0.27132824,5.83035433,0.00000000,
2MASXJ03381926-3507447_F515_450px                 ,450.00000000,450.00000000,4.47264433,0.77781746,0.00231651,0.05916511,226.50016635,223.50137970,226.69937975,224.13085028,227.27281596,225.29712599,226.97516705,224.21382265,12.44051034,11.15445669,41.54062029,0.05515560,20.04334591,1.54239724,7.98836670,226.97135714,224.83877708,0.04367427,23.81201854,1.88923227,0.79943821,25.27977595,254.30545044,4.80840739,7.81764007,10.90271867,13.96401690,17.58725938,21.62029865,26.25183508,33.85535984,41.47676409,29.76672158,0.63655176,0.37260670,0.92922525,0.00023258,0.12115403,0.00110084,0.96089609,0.52559776,2.21805334,0.00347810,0.73302333,0.56663055,0.02736339,1.56270476,0.53265873,0.78951327,-0.81149517,3.79374861,0.00000000,
2MASXJ03381926-3507447_F660_450px                 ,450.00000000,450.00000000,3.73241639,0.77781746,0.00217515,0.01964742,226.50080915,224.50049724,226.98650551,224.81996541,227.08043905,225.37090691,225.81077485,224.68356121,13.15408754,11.96135853,18.95849645,0.07175595,17.84328154,1.48822977,3.83677630,226.70256932,224.81781338,0.06725928,18.92725979,1.61603493,0.84892114,17.86248378,287.30303955,4.70605008,7.64709619,10.53855119,13.62242052,17.18838656,21.52722051,26.74080947,34.33037054,45.58062633,37.47279007,0.65218194,0.42354518,0.66407115,0.00006837,0.09013170,0.00354270,0.94325232,0.37893167,1.55137639,0.00696457,0.57462654,0.67237150,-0.98123090,1.57782078,0.28500002,0.65437207,1.11039572,2.57236671,0.00000000,
2MASXJ03381926-3507447_F861_450px                 ,450.00000000,450.00000000,4.03787941,0.77781746,0.01295491,0.08011016,226.50048658,224.50029310,226.73777966,224.81920234,227.28680858,225.48420528,228.05295501,221.25030222,9.42869227,8.66586154,24.09348276,0.16606533,17.29509429,1.44608110,5.68393194,226.78550160,224.86581876,0.16568126,17.76500485,1.49346147,0.85524642,20.77624382,612.48278809,4.56490382,7.43784966,10.24012344,13.09180262,16.34044029,20.26987770,25.61021380,33.05623494,43.79301593,36.12648619,0.64780599,0.42814110,0.87182470,0.00013077,0.10262458,0.00117560,0.94885074,0.53247301,1.10031767,0.00596259,0.64241718,0.64214759,-0.27572821,1.56777378,0.41015256,0.74519473,0.39918687,2.73720870,0.00000000,
2MASXJ03381926-3507447_G_450px                    ,450.00000000,450.00000000,4.19648045,0.77781746,0.00149926,0.18941726,226.50093840,224.50060814,227.13795829,224.68375129,227.64652746,225.60918828,231.93340264,227.67835456,13.47716677,12.49216208,9.52985480,0.35373745,18.43041465,1.42725791,4.90690583,226.93360014,224.86132291,0.33915670,19.53161305,1.53115358,0.84866403,19.00166725,1456.20739746,4.81006638,7.76339102,10.67191233,13.68092690,16.96364985,21.08691216,25.85965684,32.31957571,41.59341266,35.93769155,0.61941419,0.38950526,0.83160748,0.00013005,0.14102904,0.00177484,0.96345033,0.48591566,1.84437020,0.00390425,0.73235233,0.62465105,-0.27251160,1.57046100,0.45629197,0.73051328,0.13874917,3.67523457,0.00000000,
2MASXJ03381926-3507447_I_450px                    ,450.00000000,450.00000000,3.70671252,0.77781746,0.01205989,0.18193652,226.50091705,224.50032166,227.10726013,224.58478761,227.23451954,225.36000560,227.36374426,224.71727749,13.90295215,12.38004887,19.73704318,0.78957781,17.02197721,1.37012897,3.90995748,226.73784418,224.89430145,0.75100941,17.57175698,1.48238278,0.86269997,17.78476555,2752.88964844,4.81744971,7.59479067,10.42477267,13.37080325,16.82767784,20.72375235,25.71469172,32.76801562,44.27951879,34.84936582,0.63493433,0.42017870,0.56703418,0.00006608,0.12494058,0.00363205,0.94788976,0.34176442,1.75669775,0.00470795,0.60045847,0.68479842,-0.92900898,1.56929421,0.27036742,0.67095202,0.71371886,2.38766733,0.00000000,
2MASXJ03381926-3507447_R_450px                    ,450.00000000,450.00000000,3.57827730,0.77781746,0.00279176,0.17019193,226.50057097,224.50054203,226.63617603,224.90656464,227.29707921,225.20182754,225.78296981,223.18553536,12.98002643,11.82214793,26.24822032,0.67128769,17.51036824,1.37868579,3.79913844,226.79027561,224.77354421,0.61097691,18.70390111,1.53234523,0.86202394,19.75342385,2572.74291992,4.83926555,7.76529095,10.77504768,13.97418555,17.52289644,21.77006420,27.24246363,34.99784042,46.67469414,39.69865062,0.65388351,0.42547559,0.69249611,0.00006614,0.10539205,0.00494032,0.95233092,0.40610359,1.07829616,0.00785135,0.54692448,0.67995576,-1.04326125,1.56904022,0.32421867,0.64707767,0.61001481,2.75824480,0.00000000,
2MASXJ03381926-3507447_Z_450px                    ,450.00000000,450.00000000,3.98575829,0.77781746,0.00214352,0.20632195,226.50111552,225.50088953,227.15382679,225.48073999,227.17767074,225.47376741,229.70403994,229.29922268,10.41243474,9.49164639,25.93099188,0.51448953,17.61538945,1.41199333,5.46160123,226.80863442,225.01631288,0.48295925,18.64837116,1.54004690,0.85316046,22.01089380,1993.63598633,4.84660117,7.81542229,10.72048594,13.79224974,17.30162269,21.45697999,26.82775309,34.89399552,46.91506151,32.88231288,0.64979825,0.43322545,0.73388474,0.00010347,0.10821594,0.00182714,0.94575654,0.44048757,1.98593757,0.00362028,0.71237058,0.63545087,-0.48206264,1.57034843,0.36460335,0.74325872,0.28270984,2.54971508,0.00000000,
2MASXJ03405042-3544534_F410_450px                 ,450.00000000,450.00000000,7.43354759,0.77781746,0.00081252,0.05394121,224.50004011,225.50062103,225.00476734,225.29161716,225.02805865,224.81957422,228.12794766,225.43565614,2.77181210,2.42109367,152.78800794,0.00563585,51.32568058,1.95467496,18.99992518,226.16530134,224.51668133,0.00077977,169.56326933,4.06709135,0.99897028,160.54642132,128.08857727,7.34360389,12.58894831,17.76970056,23.27036917,28.85897586,35.21531385,42.84607466,49.95911256,58.62631201,32.69482016,0.59862527,0.30781166,1.02906701,0.00042093,0.22340432,0.00162588,0.96361535,0.80786612,1.67087470,0.00480524,0.94713723,0.53171655,0.21358255,1.57055412,0.68780115,0.84255667,-0.76579698,8.51464546,32.00000000,
2MASXJ03405042-3544534_F430_450px                 ,450.00000000,450.00000000,6.87676666,0.77781746,0.00104530,0.05645430,225.50146427,222.50117037,226.39242775,223.32418103,225.78401340,224.70655916,229.17113629,224.84747784,2.47185365,2.32016666,64.99614758,0.01359969,27.79642877,1.59676236,15.51203621,226.29546425,224.12055399,0.01059305,32.78563023,1.97802961,0.87307370,87.91362923,101.05622864,5.37739561,8.88643885,12.30152141,15.21382464,18.65386129,22.09150510,26.12442606,31.78810888,36.95528070,29.94462707,0.55353694,0.29690776,1.06609774,0.00055829,0.18542695,0.00064482,0.97517048,0.68968403,4.05052583,0.00355015,0.94344685,0.53114990,0.38992741,1.54612750,0.67880864,0.84134789,2.78203961,6.23318020,0.00000000,
2MASXJ03405042-3544534_F515_450px                 ,450.00000000,450.00000000,6.77297724,0.77781746,0.00087019,0.05919533,225.50068674,224.50070012,225.90672900,224.84010383,226.38126312,225.05779928,225.57305362,222.64940732,12.43751581,12.16225347,160.36374327,0.01929525,34.49105374,2.09382698,14.14804126,226.01440669,224.37544327,0.01016580,48.70559027,2.98689660,1.00000017,150.56982754,321.30477905,6.44473490,11.14367481,16.30173434,21.54240466,27.79414362,35.78934344,45.71909624,56.37707198,69.76356139,42.48028314,0.70407409,0.39967535,1.04127166,0.00018419,0.17292371,0.00575412,0.91325137,0.73289934,1.24578233,0.01034455,0.81479436,0.55612855,-0.12006260,1.55989454,0.63511839,0.76147550,1.86532589,7.75343739,0.00000000,
2MASXJ03405042-3544534_F660_450px                 ,450.00000000,450.00000000,6.69062255,0.77781746,-0.00047032,0.01800442,225.50070934,224.50007859,224.40129077,223.38582926,226.32441003,225.01616005,224.91244900,223.38419332,20.27009415,16.28204600,39.24923966,0.03098602,29.33939027,1.85715770,6.05457567,225.94974936,224.67563605,0.03935592,23.47359586,1.64973059,0.92687667,49.99232426,291.79495239,6.19485254,10.37065109,14.73157897,19.05352959,23.96311423,29.62541566,37.00467686,48.60923420,60.60627776,42.82655971,0.67091276,0.40297435,0.73646098,0.00006169,0.18436522,0.01332729,0.91782154,0.46660279,3.65505593,0.01261786,0.60335493,0.65240000,-1.04989064,1.57280117,0.33715591,0.60067630,0.04552721,2.89728902,0.00000000,
2MASXJ03405042-3544534_F861_450px                 ,450.00000000,450.00000000,4.44853909,0.77781746,-0.00263955,0.08013882,224.50146238,224.50012047,225.34829861,224.16518672,226.69369643,225.17963697,231.26257679,225.87271328,15.40423380,13.55791292,49.83532435,0.07914209,27.41987522,1.75234400,6.38995877,226.00000046,225.00000021,0.05107250,33.55085694,2.48619019,0.88654947,64.10206865,755.44696045,6.01870912,10.31371011,14.55008067,19.35029685,24.76778768,30.76188432,39.13200831,51.85788895,61.91802140,53.13807168,0.70139991,0.39792985,0.92505099,0.00010606,0.23955010,0.01554043,0.93380059,0.69852826,1.71377277,0.02181657,0.69048120,0.60909252,-0.41875868,1.57524152,0.47936753,0.63872097,0.84755709,4.50572784,0.00000000,
2MASXJ03405042-3544534_G_450px                    ,450.00000000,450.00000000,6.58098177,0.77781746,0.00811871,0.18502077,224.50136115,224.50071140,225.25884926,225.18167911,226.18560142,225.05439168,222.77990340,227.70229523,16.50419317,15.58660770,25.00190339,0.16929439,25.99145452,1.67503291,7.11043537,225.95514102,224.92934776,0.13282732,29.70300507,2.14914141,0.89140490,50.13183928,1406.61779785,5.32268155,9.26777338,12.95685940,16.87695318,21.31960636,26.24185775,31.76457214,39.90011210,52.71523817,40.79533197,0.63399871,0.39315699,0.84524707,0.00013151,0.23650105,0.00806170,0.85850340,0.56277120,2.49680532,0.01266334,0.79883733,0.59422772,-0.40494226,1.57512056,0.49834535,0.69985051,1.32474415,4.90937215,0.00000000,
