# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
MCG-06-09-023_F378_450px                          ,450.00000000,450.00000000,3.74914848,0.77781746,0.00008848,0.01511338,219.50060067,226.50055674,220.28368467,227.27824573,218.90266176,226.22004667,218.34163704,226.92902610,17.29512131,16.36803663,70.01128437,0.01651524,20.50968224,0.80081425,39.24982211,220.19000583,225.88833880,0.00972395,29.20702128,1.29347533,0.84798707,83.67804540,83.13617706,7.77375599,11.69970189,15.21598850,19.20363419,24.44051710,30.28230059,38.02510360,46.74248720,56.24491225,40.38994124,0.60153702,0.36197285,0.99334277,0.00018175,0.16889475,0.00462533,0.84719776,0.66394187,2.73246192,0.00612558,0.89245370,0.54851851,-0.17298978,1.54510072,0.63747315,0.85148010,-1.63358914,5.56312426,0.00000000,
MCG-06-09-023_F395_450px                          ,450.00000000,450.00000000,3.75704962,0.77781746,0.00022574,0.02444753,218.50065301,226.50022007,218.67538266,226.88643094,221.52329093,225.73179241,214.33233912,230.27004158,15.83215387,14.80612335,69.74950839,0.01794566,21.35135017,0.72643853,87.88269149,219.63874538,225.41050690,0.01077418,29.08016954,1.20432591,0.88169064,68.17090550,100.30768585,8.51410271,12.69949721,16.97454020,21.70403473,26.62542684,34.37191673,43.04503860,53.86670666,65.41039526,37.78717508,0.62753390,0.39035019,1.06226338,0.00024366,0.17472600,0.00232606,0.93021006,0.71715974,1.12180318,0.00547726,0.96151370,0.53231386,0.02230927,1.55979570,0.69862532,0.86230139,2.17889775,12.25007370,0.00000000,
MCG-06-09-023_F410_450px                          ,450.00000000,450.00000000,4.62258150,0.77781746,0.00088873,0.06265024,218.50078167,226.50034590,218.86969758,226.51273588,221.51603987,226.77627644,217.26465791,227.34924974,15.68831798,15.40874557,89.80609667,0.06410166,20.48646323,0.73366561,40.38045553,219.72783598,226.06054083,0.04370086,26.42298807,1.11059056,0.88205139,83.72162154,322.69030762,8.06985551,11.65911629,15.41288790,19.32939886,24.06678781,29.70529086,36.62776914,44.62186594,57.04741909,43.94153638,0.58288209,0.37481787,1.04824786,0.00019411,0.15126343,0.00294588,0.84630231,0.67634604,0.84003414,0.00704258,0.88144312,0.54803805,-0.07703813,1.60931825,0.68141752,0.85093231,-0.33578914,6.49330369,0.00000000,
MCG-06-09-023_F430_450px                          ,450.00000000,450.00000000,4.41423984,0.77781746,0.00004400,0.06789279,219.50050714,227.50049239,219.92176876,228.40740914,219.27573517,227.71608187,219.69374679,232.64380896,18.39823388,17.25425309,59.41688831,0.07992192,21.56342346,0.69891732,31.27356756,219.96364711,227.35005106,0.04661764,30.07428921,1.18984331,0.88265495,66.29872880,414.15383911,8.35044576,12.27961745,16.21712257,20.14907707,24.77150415,30.74259098,38.02476587,46.10267748,56.02439349,49.72400522,0.57454131,0.35442479,1.05633023,0.00016390,0.12944362,0.00400747,0.79457765,0.69759005,2.01106020,0.00882029,0.90979474,0.54716286,-0.32998230,1.59073513,0.60595717,0.84473729,-0.56595661,4.09703924,0.00000000,
MCG-06-09-023_F515_450px                          ,450.00000000,450.00000000,5.91123651,0.77781746,0.00209813,0.05242487,219.50111477,227.50029456,220.29658033,227.69516878,220.06095359,228.45962695,220.31979922,226.25121355,21.09046807,19.34258030,61.70073565,0.16555425,22.10861257,0.78770432,32.36968011,220.37506908,227.27250173,0.13625449,25.11477237,0.98498473,0.86783852,70.93113887,920.11816406,8.38150382,12.56730211,16.50288662,20.64384696,25.52416232,31.54931328,39.01565401,48.68835852,65.02276655,50.24972904,0.58818308,0.40611395,0.73153777,0.00005697,0.20610856,0.01595441,0.39405400,0.48168656,1.62983575,0.01178505,0.77649312,0.62258924,-1.51816392,1.57956811,0.37124184,0.74815982,0.08293553,2.48712760,0.00000000,
MCG-06-09-023_F660_450px                          ,450.00000000,450.00000000,5.01959625,0.77781746,0.00081622,0.01904165,219.50095165,227.50012581,219.97311533,228.17333826,220.45906332,227.59405130,220.97080757,229.09431824,21.89145300,20.50203702,76.39207134,0.21234580,20.22842053,0.71456970,389.20385142,220.59953250,226.73851346,0.17044191,23.41587619,0.94310813,0.86698786,71.42420248,1080.07287598,8.39390192,12.52794495,16.31914209,20.64351491,25.93483087,33.01415288,41.67196610,52.80096513,73.00117242,54.84933623,0.62476202,0.44944641,0.40206690,0.00001763,0.20919608,0.04044756,0.47162806,0.28124010,1.49917140,0.01970935,0.54645858,0.70564013,-1.77796297,1.57019018,0.21349837,0.61912642,0.46659487,1.90630192,0.00000000,
MCG-06-09-023_F861_450px                          ,450.00000000,450.00000000,5.93998121,0.77781746,0.00443430,0.06326044,218.50126333,228.50070123,218.40648981,230.41545370,220.55553801,228.02407202,217.75739512,228.65732016,21.15288258,19.61939515,110.24100538,0.42030137,21.77933291,0.70974825,171.28877391,220.49867354,227.58853264,0.35896337,23.72929005,0.92842986,0.87912770,63.41965760,2483.67602539,9.16072533,13.45341656,17.75319217,22.60408395,28.72006718,36.29355959,41.51559168,55.06592837,77.32693908,53.12041662,0.61205038,0.43014537,0.56395255,0.00002547,0.22693231,0.01749881,0.65568599,0.36202282,3.60896363,0.01201334,0.64919686,0.67470946,-1.66749807,1.57919211,0.20990149,0.69009007,0.41197693,2.81019795,0.00000000,
MCG-06-09-023_G_450px                             ,450.00000000,450.00000000,3.70955662,0.77781746,-0.00936668,0.23359893,219.50065014,226.50126820,220.54901555,227.28455318,220.45148612,227.82917019,225.23312009,228.24286453,22.96991889,21.08599106,61.50661957,0.94592057,21.24324183,0.72584541,123.36776545,220.13755343,227.01167448,0.73263902,25.00958021,0.95438963,0.87144637,69.12296627,5139.85742188,8.59727449,12.87250334,17.05777589,21.29711896,26.76855600,33.61627569,42.78161347,54.78385142,73.49433296,59.47351193,0.62898955,0.43862891,0.80775305,0.00004544,0.17450783,0.02510147,0.36730909,0.54470902,2.20041740,0.01717594,0.81980150,0.64510873,-1.30326252,1.59337701,0.36809251,0.71760200,-0.81560156,3.34946470,0.00000000,
MCG-06-09-023_I_450px                             ,450.00000000,450.00000000,3.36154157,0.77781746,-0.00706094,0.19722462,219.50028022,227.50136271,222.77461224,228.85336277,220.43557965,228.14835159,223.20251350,230.23796129,29.27396701,23.81490342,178.04031583,1.55618539,24.61861906,0.85525399,28.29844813,220.55457344,227.41307202,1.54544306,23.76997229,0.89607838,0.87796173,66.51821774,10263.39648438,9.27650204,14.10490112,18.60548148,23.49749858,29.53530791,37.33112147,46.46353522,57.14822411,76.95787980,58.97251236,0.60763269,0.41591159,0.46067390,0.00001921,0.27756843,0.04484488,0.61540536,0.37819922,6.00699956,0.02187263,0.63373361,0.70793859,-1.24745260,1.57510174,0.24189141,0.60116067,0.47581726,2.76919264,0.00000000,
MCG-06-09-023_R_450px                             ,450.00000000,450.00000000,3.58200316,0.77781746,-0.00809174,0.19945711,219.50102462,227.50020262,219.97409654,227.67366541,220.47480104,227.96779683,221.22084015,227.27892764,23.45141901,21.65581933,65.00709811,1.75101396,20.72303237,0.69628213,156.32798101,220.59281063,227.20284115,1.40980350,23.79415818,0.89435329,0.87485679,65.50210191,8969.30664062,8.42512940,12.63924964,16.62872379,20.83826242,25.96778375,32.67016672,41.15335081,52.02062918,70.76744777,51.65739209,0.61445431,0.43539865,0.50376453,0.00002224,0.14467672,0.02740317,0.42279561,0.28747172,0.97541005,0.01243395,0.66595605,0.68347517,-1.55658493,1.57453308,0.23684671,0.63512038,0.02074151,1.67045033,0.00000000,
MCG-06-09-023_U_450px                             ,450.00000000,450.00000000,4.51291547,0.77781746,-0.00001595,0.01700974,218.50104400,225.50141126,219.14990952,226.79460227,219.54777763,225.37640661,224.00413892,231.30176471,16.26783247,15.42057286,95.21330224,0.02705785,18.94779789,0.61089915,1631.46007766,219.52737881,225.14103433,0.01361234,28.97665824,1.24510100,0.87168564,90.18376626,132.12724304,8.77552038,12.73735049,16.87121765,21.81332968,28.22816276,37.43807377,47.53711722,57.71255586,72.33509471,50.82127686,0.65619121,0.40866644,1.03566825,0.00012872,0.13986159,0.00684714,0.76714830,0.69428254,2.84693381,0.00878674,0.94635222,0.56018242,-0.42598889,1.58289726,0.58767619,0.81728506,-0.85053269,5.99801860,0.00000000,
MCG-06-09-023_Z_450px                             ,450.00000000,450.00000000,3.12855732,0.77781746,-0.00649757,0.20783445,219.50019840,228.50033100,222.23958776,229.62627775,220.76496390,227.92246755,222.09850907,230.00742363,26.91774601,21.77234225,171.11214666,1.16357154,24.38909421,0.81201609,45.09984080,220.73753744,227.31260548,1.07852769,24.07693181,0.92052968,0.89066518,66.68013768,7908.55566406,9.71945787,14.79902982,19.65821058,25.20095968,32.21731148,41.33604781,47.51727205,63.07701017,84.50994336,54.71099011,0.62963785,0.41881851,0.57029598,0.00002628,0.27778096,0.02353773,0.72237494,0.39974616,5.41346070,0.01482703,0.68847087,0.67071990,-1.27350830,1.58037158,0.23463996,0.62533958,-0.23138547,3.51412678,0.00000000,
MCG-06-23-034_F378_450px                          ,450.00000000,450.00000000,6.19447811,0.77781746,-0.00103774,0.00625593,225.50075983,223.50143384,226.31101398,224.53467336,226.96491431,225.11031174,226.51729056,224.72501923,7.88955040,7.45514399,110.96100651,0.02235528,12.07682993,0.64662489,36.08523960,226.09364175,225.35258886,0.01935353,13.10494905,0.86338420,0.89311446,107.26101247,34.14813232,4.87819819,7.09290987,9.04692120,11.09155540,13.25378867,15.96545008,19.34812487,24.66548023,32.04546425,27.25796364,0.54126513,0.38342653,0.81894039,0.00018314,0.10052789,0.00537119,0.99747982,0.45151241,4.81711789,0.00126398,0.47504940,0.63211560,-inf,1.56295606,0.49277696,0.81846568,-0.33041760,2.54007457,0.00000000,
MCG-06-23-034_F410_450px                          ,450.00000000,450.00000000,5.74369913,0.77781746,-0.00349603,0.02195245,226.50002002,223.50064917,226.74492020,223.63102200,227.48417326,224.11721040,227.52951863,224.22247198,7.32683067,7.14488354,83.11682238,0.07602371,12.42486616,0.64764251,70.45010754,226.54015089,223.62438741,0.06756664,13.18050286,0.82522943,0.95532744,116.19222840,131.84228516,4.97101666,7.34956580,9.43935567,11.61790021,14.00592126,16.91623369,21.11152131,26.81664678,34.98933055,26.69957998,0.56214279,0.39762395,0.78828120,0.00016646,0.10427022,0.00242823,0.99844895,0.45745953,1.03911896,0.00083312,0.47619525,0.62626827,-inf,1.58300891,0.47448495,0.80381272,-0.78274824,3.54050099,0.00000000,
MCG-06-23-034_F430_450px                          ,450.00000000,450.00000000,4.58543916,0.77781746,-0.00056042,0.02283950,225.50124194,223.50090095,226.31913750,223.93335104,226.88590319,224.40962350,225.63395287,225.76153238,6.93891334,6.50680655,97.11418424,0.08726956,13.12713391,0.71125153,22.15417301,226.23133954,223.81492118,0.08068933,13.89799399,0.80104755,0.90454125,115.28859120,159.66400146,5.10166119,7.43446981,9.67628103,11.82324064,14.15918223,16.94087282,20.59870161,26.04069803,33.71548951,30.91342490,0.54440262,0.37679130,0.78308628,0.00014301,0.13448675,0.00393928,0.99943212,0.46596716,2.99282409,0.00198360,0.43522683,0.63708649,-inf,1.57414106,0.39872553,0.77401216,0.67243485,2.61382770,0.00000000,
MCG-06-23-034_F515_450px                          ,450.00000000,450.00000000,4.50692379,0.77781746,-0.00371868,0.02237159,225.50137076,223.50039072,226.13952777,223.75561912,226.49868792,223.82688570,223.80681791,224.37356868,5.15310995,4.92940411,91.59732366,0.13812106,13.25742770,0.71012089,19.47404736,226.08306283,223.32061252,0.12962824,13.70591408,0.80969202,0.94131431,120.47568447,261.82244873,4.96679885,7.43241558,9.59587198,11.81105862,14.20969404,16.95258837,20.63841431,25.57369683,33.83787215,31.52363274,0.53666353,0.37681832,0.65052405,0.00008543,0.09381071,0.00326299,1.00060705,0.37050592,2.18027967,0.00154496,0.33216783,0.70018006,-inf,1.57078985,0.32543713,0.71961749,0.26518513,2.25383653,0.00000000,
MCG-06-23-034_F660_450px                          ,450.00000000,450.00000000,3.81878364,0.77781746,-0.00022712,0.00734515,225.50063622,223.50130893,225.78952849,224.42214752,226.25425345,224.60103790,224.89441604,224.36256225,5.90078253,5.53200547,90.50627318,0.16651926,12.58714044,0.78854774,28.48821296,225.40307487,224.47790757,0.15605438,13.11575217,0.86476790,0.91158312,117.50817276,287.21810913,4.66796197,6.99327075,9.05110366,11.20914036,13.63766321,16.28490256,19.82921505,24.97074250,33.13514509,30.23864349,0.55275111,0.38554892,0.26555530,0.00002557,0.13352337,0.01096877,0.99954468,0.12927013,3.19158479,0.00310453,0.23551718,0.76044578,-inf,1.57799392,0.17824143,0.61656525,-0.27220300,1.76712380,0.00000000,
MCG-06-23-034_G_450px                             ,450.00000000,450.00000000,5.10912856,0.77781746,-0.00188338,0.05034240,225.50139731,223.50050900,226.30480897,223.82007760,226.79710527,223.96255660,223.61517284,223.33479431,5.65854126,5.42800352,91.77747392,0.79967000,13.21394887,0.73605077,42.57701234,226.16461857,223.46751969,0.77580400,13.42736967,0.79240716,0.95338682,122.52066098,1537.92224121,4.99726560,7.46278718,9.64892259,11.82975641,14.28004815,17.03589472,20.81954848,26.38082774,34.72551918,32.89759240,0.54838736,0.38591908,0.36083646,0.00003273,0.11382370,0.00601896,1.00011821,0.23265512,2.62826347,0.00181580,0.22966884,0.75820792,-inf,1.57252470,0.14035401,0.62240643,-0.71060560,1.41326688,0.00000000,
MCG-06-23-043_F378_450px                          ,450.00000000,450.00000000,4.25066390,0.77781746,0.00037067,0.00489694,227.50115380,228.50033236,228.18230370,228.83892835,228.64109232,228.21503942,226.56203038,229.08210457,10.34597026,8.49647579,78.27378673,0.01140312,17.49286339,0.70660251,28.36974403,227.90670388,227.93510993,0.01074536,19.26655000,0.79666475,0.70876366,77.44175008,32.21584320,6.60533968,9.75522095,12.56104924,15.73336561,18.70693370,21.88582732,26.39639498,34.89138770,44.94833545,29.46782714,0.55348113,0.38071101,0.75789831,0.00015197,0.13787236,0.00249953,1.00035624,0.41886157,2.58134330,0.00075989,0.45919959,0.58391284,-inf,1.57487326,0.47613473,0.83267304,-0.65712766,5.19242257,0.00000000,
MCG-06-23-043_F395_450px                          ,450.00000000,450.00000000,5.25815285,0.77781746,0.00165973,0.00858964,228.50039807,227.50099628,228.55563855,228.22303589,229.05436451,229.24376729,229.17124606,229.43549494,8.41416286,7.05846762,79.54889103,0.01473009,16.85282875,0.63088372,64.42190561,228.33262481,228.13324270,0.01308051,19.31378351,0.80070362,0.70618626,78.39275015,39.55443954,6.53353825,9.72285849,12.57011325,15.83974569,18.83307752,21.82156114,26.48972002,35.87647187,46.19653664,28.97846674,0.56701576,0.38968812,0.86037290,0.00021709,0.16689825,0.00157347,1.00041015,0.43308943,2.49892328,0.00068330,0.55530571,0.55647042,-inf,1.56090458,0.57999142,0.85002011,1.17555457,4.55642631,0.00000000,
MCG-06-23-043_F410_450px                          ,450.00000000,450.00000000,4.41467838,0.77781746,-0.00135938,0.01846569,227.50167774,228.50017866,228.13919003,228.61237661,227.93474868,227.97215571,230.45868505,229.27094197,8.83817776,7.68576437,80.60161741,0.04027578,18.29012407,0.86155902,19.87971545,227.81443797,227.82144298,0.03780114,20.40969653,0.95583194,0.73438136,77.28265603,140.45654297,6.39026846,9.66491005,12.82664099,16.14219674,19.16062188,22.58128767,28.52874779,39.34623774,48.37841517,31.09404663,0.60970540,0.40224204,0.76565678,0.00013144,0.14604163,0.00418425,1.00051736,0.46252195,2.08178131,0.00131524,0.45270374,0.60178258,-inf,1.57963784,0.46551441,0.71808813,0.72774650,5.46737154,0.00000000,
MCG-06-23-043_F430_450px                          ,450.00000000,450.00000000,4.22378209,0.77781746,0.00067188,0.01926894,228.50007671,228.50018870,228.24440463,228.75325313,228.44246473,227.95342859,228.18085398,228.59567964,9.79294456,8.24715084,83.03677897,0.05256932,18.43803061,0.88851142,21.53820836,228.02414172,227.75230374,0.04895091,20.54112435,1.00736666,0.71425080,80.64496942,186.79040527,6.44079950,9.80951787,13.04018726,16.48356922,19.79157853,23.64135997,30.16550215,41.61415277,51.44158261,33.30429109,0.62759339,0.41483389,0.70149837,0.00010314,0.13405956,0.00298002,1.00033564,0.41470421,1.08014841,0.00108247,0.38659878,0.61469432,-inf,1.57098110,0.38917508,0.76040855,0.40492917,3.50086771,0.00000000,
MCG-06-23-043_F515_450px                          ,450.00000000,450.00000000,3.37401384,0.77781746,0.00059694,0.01885397,228.50025379,227.50108706,228.15697366,228.39563304,228.28238107,228.17647435,230.24847616,227.64465649,9.47104984,8.03805822,87.17840762,0.07842391,20.56492860,1.20273968,10.12854063,227.78654667,227.58758594,0.08509390,20.57707875,1.19461303,0.74629405,81.88460387,362.69421387,5.94609203,9.54868390,12.94420062,16.54297880,19.94722839,23.79662617,30.30791406,40.84198998,49.38197479,32.85155749,0.63116338,0.39368589,0.43937029,0.00005197,0.21999328,0.00194086,1.00029221,0.29921541,2.91660821,0.00071273,0.35040400,0.65360925,-inf,1.56776139,0.21761649,0.70176270,1.17637098,3.31804780,0.00000000,
MCG-06-23-043_F660_450px                          ,450.00000000,450.00000000,3.14201102,0.77781746,0.00054546,0.00554364,228.50090962,228.50086591,228.33822676,228.83506782,228.52772512,228.33533098,229.64956716,228.16550115,11.70761019,9.48335472,84.44314334,0.11619759,18.36500484,1.09726938,11.01762231,227.91375419,227.72375900,0.11379464,18.82139886,1.21131092,0.75457059,78.32852634,432.87432861,5.87485968,9.40017475,12.57966970,16.17334642,19.87385787,24.01332952,31.00997495,41.75156953,45.67780553,32.62531715,0.64753688,0.36142305,0.13984617,0.00001280,0.29898448,0.00423210,1.00030128,0.12425557,1.13928172,0.00146573,0.22302935,0.69976262,-inf,1.56840277,0.11746821,0.54649737,0.96172016,1.93099152,0.00000000,
MCG-06-23-043_F861_450px                          ,450.00000000,450.00000000,2.89020176,0.77781746,0.00003364,0.02413740,228.50081523,228.50112813,228.23917627,228.77108768,228.41984557,227.99999421,231.06489936,230.64729450,11.45127873,9.24995324,86.18148516,0.17169068,22.61360698,1.58022071,9.83800228,227.91975791,227.49607198,0.19555351,21.01869528,1.52770004,0.77164823,81.88467201,1190.88171387,6.44129396,10.83060030,15.43766326,20.05806229,25.42345477,35.72162289,42.79484599,53.55381430,70.55450731,37.56034778,0.69413788,0.44329020,0.27743017,0.00002026,0.41958982,0.00341029,1.00021073,0.26532039,1.00090380,0.00186322,0.34952523,0.70842579,-inf,1.57157777,0.14044751,0.56318758,-0.13639483,3.43015051,0.00000000,
MCG-06-23-043_G_450px                             ,450.00000000,450.00000000,3.68319864,0.77781746,0.00358191,0.04403554,228.50040583,227.50142425,228.19774360,228.60215154,228.45386041,228.18179739,230.28443894,230.33515140,9.96358129,8.35544491,85.56597043,0.51450183,19.39476481,1.06683109,11.58172984,227.88247582,227.68490643,0.55655548,19.43278449,1.05576301,0.74253817,79.34295190,2103.36376953,6.18915506,9.65075224,13.15505699,16.58815172,19.99081842,23.94564939,30.56833279,41.36558250,50.46871480,33.68003908,0.63207798,0.40219167,0.22155163,0.00002093,0.23754513,0.00270732,1.00034194,0.20418649,3.38948548,0.00086409,0.21754168,0.68800370,-inf,1.56943148,0.13285803,0.62103113,0.47739132,2.93789715,0.00000000,
MCG-06-23-043_I_450px                             ,450.00000000,450.00000000,2.90991714,0.77781746,0.00563405,0.06363409,228.50077432,228.50090155,228.19340260,228.76535800,228.44507856,228.07133641,228.75986458,231.18124073,11.63168456,9.40511421,86.98698460,0.75557234,22.27600435,1.53090617,11.46830784,227.89363656,227.53064419,0.85264453,20.88704593,1.49220903,0.76914184,82.06078296,5208.03955078,6.63489648,11.05429114,15.82574047,20.47564999,26.15082640,37.58878590,43.33406157,58.76626309,71.41589800,41.12520020,0.72559718,0.43630948,0.17712316,0.00001222,0.53239551,0.00406897,1.00032880,0.24459277,0.98596647,0.00194734,0.24252712,0.73894961,-inf,1.57312153,0.10948873,0.49360042,0.35946784,2.96729601,16.00000000,
MCG-06-23-043_R_450px                             ,450.00000000,450.00000000,3.04681034,0.77781746,0.00381068,0.04466940,228.50072857,228.50032053,228.21934163,228.68214558,228.42361609,228.13554018,230.05295759,228.75630830,10.89112249,8.93288862,87.07155567,0.78593146,20.74708277,1.31110334,10.46306175,227.89688705,227.54284831,0.83393320,20.43086965,1.33925675,0.75910926,80.98961749,3890.48168945,6.00377931,9.72512511,13.37331238,17.20050555,20.96848077,25.62668067,34.19520866,42.50240961,51.30330109,34.11153588,0.64051836,0.38857834,0.13676095,0.00001148,0.28912625,0.00352409,1.00038905,0.15598474,0.98213355,0.00121414,0.19123053,0.69266595,-inf,1.57005797,0.11127566,0.54346866,0.60307426,2.21928489,0.00000000,
MCG-06-23-043_U_450px                             ,450.00000000,450.00000000,5.01858978,0.77781746,0.00036755,0.00540104,228.50036039,228.50039869,228.43287187,228.76126957,228.45727133,228.63777464,227.82857314,228.14527273,8.24210123,6.89550046,73.92487226,0.01768392,16.70413459,0.60391165,171.63943287,228.10476078,228.25823090,0.01406544,20.17501253,0.85519405,0.71322108,73.78594787,49.74896240,7.02129945,10.27155900,13.31200401,16.75399925,20.14566471,23.97490443,31.04523444,41.90339645,52.46134689,31.56094379,0.61061286,0.41565783,0.68998662,0.00010854,0.13775500,0.00320694,1.00027430,0.45350203,0.85377453,0.00101846,0.41967056,0.59509739,-inf,1.55253435,0.46385932,0.78506088,0.24620091,4.19314566,0.00000000,
MCG-06-23-043_Z_450px                             ,450.00000000,450.00000000,3.11738448,0.77781746,-0.00074640,0.05527136,228.50073121,228.50105631,228.22111085,228.81219250,228.42985761,228.01160988,228.75598579,234.80540496,12.68044355,9.95923151,86.45228847,0.54616325,22.71601238,1.56217918,10.34683324,227.86593329,227.50123649,0.60867749,21.04331570,1.54402952,0.77113153,82.50980036,3735.15991211,6.59022953,11.01917968,15.67362620,20.45166372,25.85691824,36.38041475,43.24734777,55.19096120,71.34906780,39.84511817,0.69971869,0.44081154,0.22689700,0.00001479,0.50530976,0.00442099,1.00023060,0.26427626,1.04987008,0.00208230,0.29630567,0.72745445,-inf,1.57249557,0.12379733,0.53093146,0.88318358,2.48042684,0.00000000,
NGC1288_F378_450px                                ,450.00000000,450.00000000,5.75624890,0.77781746,0.00153150,0.01291625,243.50049065,224.50030978,241.05069559,226.58590998,244.87674205,223.67665449,245.29222316,226.14701641,43.18833842,38.17235341,88.20159887,0.00269598,129.99999278,2.26684147,31.93195953,241.54926560,226.03930944,0.01323241,56.99704833,0.52279515,0.99767117,90.29789831,384.92352295,19.92426869,33.88074826,43.59314355,52.52701015,61.28752246,69.11448246,77.93350304,87.16411784,99.56259211,109.97562095,0.41038475,0.21072413,1.03398318,0.00003355,0.17407649,0.05156435,0.72439081,0.59661938,2.92549548,0.07611217,0.69711425,0.58688291,nan,1.54213759,0.72945591,0.68688141,-0.32341548,2.81558789,8.00000000,
NGC1288_F395_450px                                ,450.00000000,450.00000000,5.17271233,0.77781746,0.00231977,0.01959287,244.50028446,224.50051535,242.61824116,225.54926086,235.70672030,223.62656639,246.68167871,222.80426910,43.41483506,37.40690003,86.04904496,0.00309797,128.99999836,2.09715731,38.18836866,242.37656171,225.38400059,0.01633990,57.75878872,0.37762747,0.99794099,88.31653670,447.23388672,22.99475116,36.51499459,46.26379210,55.25035921,63.01681291,71.17612004,79.44672097,88.65283564,101.17774894,104.90609051,0.38522139,0.20562858,1.10008733,0.00004381,0.10547478,0.04835905,0.84680349,0.63067632,2.05376013,0.07095634,0.80215490,0.55602474,-0.16588493,1.52935815,0.67523505,0.74772346,-0.47395531,3.85223708,8.00000000,
NGC1288_F410_450px                                ,450.00000000,450.00000000,4.33563367,0.77781746,0.00590639,0.04770084,244.50007292,223.50058259,242.68412311,225.26049737,244.44031564,223.56161753,242.23751879,231.20422452,42.00427891,36.32787059,90.10741842,0.00751837,128.99999311,3.10984282,47.98424692,243.95355585,223.63019384,0.03259976,64.12448553,1.19101461,0.99310422,97.78437670,1473.47180176,17.61884915,31.65015874,42.14447751,51.10332918,59.82449926,67.97330776,76.64265152,86.13652358,98.69605800,106.83847993,0.43481145,0.21742073,0.99168654,0.00003237,0.17715864,0.04850687,0.70162045,0.58085288,2.36696416,0.07138070,0.63790434,0.59262308,0.10298429,1.53694587,0.59299362,0.65867024,-0.26261383,2.78228750,8.00000000,
NGC1288_F430_450px                                ,450.00000000,450.00000000,4.17920370,0.77781746,0.00713008,0.05023459,243.50076666,223.50063545,243.26454749,224.46491147,244.62447788,223.51122451,247.78130226,225.24577681,41.42077935,35.75722434,90.36995123,0.46568133,6.41250967,0.50000020,1600959713215212446348356991608164643646917904691369061306334734056543175696534783362375384105362638491457277770850175392491926385065984.00000000,244.47563497,223.19543135,0.02646936,84.63882993,1.85960142,0.82493160,94.71863221,1878.50878906,16.57705338,30.65934833,41.01677271,49.91872289,58.77264717,67.23599470,76.28256584,85.95308836,99.05994413,107.56075330,0.44769857,0.22672283,0.97722264,0.00002674,0.15198688,0.04633066,0.64421117,0.49594017,0.92300196,0.06391687,0.58780788,0.59747594,-0.54066385,1.54838030,0.52931908,0.63936931,0.58943904,3.23894562,0.00000000,
NGC1288_F515_450px                                ,450.00000000,450.00000000,3.89533579,0.77781746,0.00922407,0.05361287,243.50087894,222.50086173,243.82540100,223.74871051,244.67280529,223.60249501,244.08869849,227.11991992,42.85026448,37.34862521,90.69288017,0.00215028,141.99999472,26.47351024,528.76171405,243.60950268,222.58150679,0.00018707,636.39479679,20.99377942,1.00002280,5.88818116,4213.69140625,13.29906430,25.94977697,36.57090472,46.34612164,55.68518903,64.77789445,74.34504684,85.21241046,99.00492467,110.39976429,0.51636922,0.24991710,0.80344864,0.00001272,0.14674256,0.06447933,0.58371419,0.45611575,1.16789821,0.06440738,0.41637389,0.69224697,-1.09211590,1.58800497,0.41416777,0.49074912,-0.52681935,1.34015992,32.00000000,
NGC1288_F660_450px                                ,450.00000000,450.00000000,3.55152017,0.77781746,0.00176946,0.01561686,243.50107754,223.50011294,243.30050902,224.26796461,244.70855787,223.63375741,243.71228556,225.82070746,42.06933781,35.75167248,89.11092995,0.01989860,158.99999347,4.06522586,32.95282680,243.99999993,222.99999805,0.01971283,156.22428709,3.93536030,1.00001930,47.20169329,5367.54589844,12.93865155,25.13643749,35.71493098,45.16123733,54.51269441,63.89441592,73.99542593,85.34782686,101.11160304,108.70537624,0.53088874,0.26830335,0.33700339,0.00000291,0.18436696,0.16218692,0.48795572,0.31022780,0.73006000,0.09704079,0.08535411,0.79307421,-1.54654473,1.56505906,0.37261912,0.31426842,-0.27527675,1.98058499,0.00000000,
NGC1288_F861_450px                                ,450.00000000,450.00000000,3.70558861,0.77781746,0.01062576,0.07388375,243.50110639,222.50073520,243.93538898,223.45636836,244.74387323,223.61214128,246.16468643,223.23369599,39.11359452,33.41540166,89.33482051,0.04676961,148.99999761,4.35384428,24.67090087,243.99999653,222.99999959,0.07002973,110.48499289,3.78405166,1.00027409,11.04768704,11189.55664062,10.83680768,21.22170606,31.13303067,40.49977548,49.75881111,59.26303980,69.54191891,81.07563413,97.05202209,105.77439494,0.58211006,0.29013459,0.56864522,0.00000660,0.12737109,0.06203174,0.41681108,0.39425195,0.99237987,0.05809792,0.28307472,0.75531751,-1.88732230,1.56875015,0.29835003,0.37152234,0.32949493,1.37185515,0.00000000,
